date,code,name,score_ml,total_score,max_score,market_state
2024-04-19,000913,,14,90,115,choppy
2024-04-19,600301,,13,63,115,choppy
2024-04-19,000657,,14,56,115,choppy
2024-04-19,600012,,13,77,115,choppy
2024-04-19,000923,,13,60,115,choppy
2024-04-22,600487,,14,83,115,choppy
2024-04-22,300527,,14,77,115,choppy
2024-04-22,002155,,14,59,115,choppy
2024-04-22,600711,,14,58,115,choppy
2024-04-22,600685,,14,77,115,choppy
2024-04-22,002541,,14,91,115,choppy
2024-04-22,601728,,13,66,115,choppy
2024-04-22,600420,,14,90,115,choppy
2024-04-22,603588,,14,62,115,choppy
2024-04-22,301219,,14,94,115,choppy
2024-04-22,000960,,14,89,115,choppy
2024-04-22,300847,,14,92,115,choppy
2024-04-22,000426,,13,58,115,choppy
2024-04-22,601808,,13,52,115,choppy
2024-04-22,600098,,14,53,115,choppy
2024-04-22,600072,,13,61,115,choppy
2024-04-22,300516,,14,62,115,choppy
2024-04-22,600764,,14,77,115,choppy
2024-04-22,000657,,14,58,115,choppy
2024-04-22,000923,,13,54,115,choppy
2024-04-25,000733,,14,60,115,choppy
2024-04-25,300527,,13,61,115,choppy
2024-04-25,603993,,13,57,115,choppy
2024-04-25,600420,,14,95,115,choppy
2024-04-25,002145,,14,63,115,choppy
2024-04-25,603588,,14,63,115,choppy
2024-04-25,300547,,14,60,115,choppy
2024-04-25,300847,,14,92,115,choppy
2024-04-25,000960,,14,58,115,choppy
2024-04-25,301219,,14,91,115,choppy
2024-04-25,000426,,14,58,115,choppy
2024-04-25,000711,,14,64,115,choppy
2024-04-25,600072,,14,62,115,choppy
2024-04-25,600301,,14,86,115,choppy
2024-04-25,300516,,13,91,115,choppy
2024-04-25,000688,,13,56,115,choppy
2024-04-25,688146,,14,69,115,choppy
2024-04-26,000733,,14,54,115,choppy
2024-04-26,300527,,13,85,115,choppy
2024-04-26,002136,,14,86,115,choppy
2024-04-26,603993,,13,57,115,choppy
2024-04-26,600420,,14,93,115,choppy
2024-04-26,002145,,14,72,115,choppy
2024-04-26,603588,,14,63,115,choppy
2024-04-26,300547,,14,61,115,choppy
2024-04-26,002262,,14,93,115,choppy
2024-04-26,301219,,14,94,115,choppy
2024-04-26,000960,,14,59,115,choppy
2024-04-26,300847,,14,91,115,choppy
2024-04-26,000426,,14,65,115,choppy
2024-04-26,000711,,14,66,115,choppy
2024-04-26,600072,,13,60,115,choppy
2024-04-26,600301,,14,95,115,choppy
2024-04-26,300516,,13,90,115,choppy
2024-04-26,600764,,13,60,115,choppy
2024-04-26,601899,,13,68,115,choppy
2024-04-26,000688,,13,53,115,choppy
2024-04-26,688146,,14,80,115,choppy
2024-04-29,600389,,14,90,115,strong
2024-04-29,300527,,13,81,115,strong
2024-04-29,600711,,14,65,115,strong
2024-04-29,002136,,14,94,115,strong
2024-04-29,603993,,14,59,115,strong
2024-04-29,300432,,13,59,115,strong
2024-04-29,002409,,14,90,115,strong
2024-04-29,600420,,14,94,115,strong
2024-04-29,002145,,14,77,115,strong
2024-04-29,603588,,14,64,115,strong
2024-04-29,002768,,14,89,115,strong
2024-04-29,301219,,14,95,115,strong
2024-04-29,000960,,13,56,115,strong
2024-04-29,300847,,14,88,115,strong
2024-04-29,000426,,14,65,115,strong
2024-04-29,600079,,14,64,115,strong
2024-04-29,000711,,14,64,115,strong
2024-04-29,600072,,14,58,115,strong
2024-04-29,600301,,14,88,115,strong
2024-04-29,002838,,14,64,115,strong
2024-04-29,300516,,13,87,115,strong
2024-04-29,600764,,13,57,115,strong
2024-04-29,000629,,14,64,115,strong
2024-04-29,688767,,14,64,115,strong
2024-04-29,000688,,13,57,115,strong
2024-04-29,688146,,14,88,115,strong
2024-04-30,002475,,14,59,115,strong
2024-04-30,600487,,13,88,115,strong
2024-04-30,600389,,14,91,115,strong
2024-04-30,000523,,14,79,115,strong
2024-04-30,002923,,13,59,115,strong
2024-04-30,600711,,14,64,115,strong
2024-04-30,002155,,13,77,115,strong
2024-04-30,688298,,14,65,115,strong
2024-04-30,002136,,14,94,115,strong
2024-04-30,600062,,13,83,115,strong
2024-04-30,603993,,14,56,115,strong
2024-04-30,002585,,14,58,115,strong
2024-04-30,600866,,14,94,115,strong
2024-04-30,600873,,14,80,115,strong
2024-04-30,002597,,13,93,115,strong
2024-04-30,002386,,14,79,115,strong
2024-04-30,300432,,13,60,115,strong
2024-04-30,600783,,14,64,115,strong
2024-04-30,002286,,13,63,115,strong
2024-04-30,002409,,14,91,115,strong
2024-04-30,600420,,14,89,115,strong
2024-04-30,002145,,14,79,115,strong
2024-04-30,002237,,14,61,115,strong
2024-04-30,002463,,13,88,115,strong
2024-04-30,002768,,14,88,115,strong
2024-04-30,301219,,14,86,115,strong
2024-04-30,600267,,14,60,115,strong
2024-04-30,000426,,14,62,115,strong
2024-04-30,688087,,12,86,115,strong
2024-04-30,002831,,13,57,115,strong
2024-04-30,000711,,14,61,115,strong
2024-04-30,600216,,14,60,115,strong
2024-04-30,600196,,14,60,115,strong
2024-04-30,300586,,13,62,115,strong
2024-04-30,600301,,14,63,115,strong
2024-04-30,002838,,14,68,115,strong
2024-04-30,300848,,14,63,115,strong
2024-04-30,688767,,13,64,115,strong
2024-04-30,601138,,14,89,115,strong
2024-05-06,600389,,14,92,115,strong
2024-05-06,600500,,14,64,115,strong
2024-05-06,002562,,14,60,115,strong
2024-05-06,000523,,14,64,115,strong
2024-05-06,600596,,14,85,115,strong
2024-05-06,002923,,13,60,115,strong
2024-05-06,000698,,13,59,115,strong
2024-05-06,688298,,14,65,115,strong
2024-05-06,002136,,14,94,115,strong
2024-05-06,603993,,14,56,115,strong
2024-05-06,001301,,14,88,115,strong
2024-05-06,600866,,14,94,115,strong
2024-05-06,002749,,14,90,115,strong
2024-05-06,002585,,14,59,115,strong
2024-05-06,600873,,14,90,115,strong
2024-05-06,300214,,13,61,115,strong
2024-05-06,002386,,14,64,115,strong
2024-05-06,300432,,14,62,115,strong
2024-05-06,600783,,14,64,115,strong
2024-05-06,002286,,13,63,115,strong
2024-05-06,002409,,14,86,115,strong
2024-05-06,600420,,14,95,115,strong
2024-05-06,002145,,14,80,115,strong
2024-05-06,002237,,14,62,115,strong
2024-05-06,600721,,14,61,115,strong
2024-05-06,603612,,14,81,115,strong
2024-05-06,002768,,12,88,115,strong
2024-05-06,600267,,14,61,115,strong
2024-05-06,600079,,14,89,115,strong
2024-05-06,300077,,14,58,115,strong
2024-05-06,002831,,13,88,115,strong
2024-05-06,688181,,14,63,115,strong
2024-05-06,600216,,13,90,115,strong
2024-05-06,600196,,14,61,115,strong
2024-05-06,300586,,14,76,115,strong
2024-05-06,605566,,13,62,115,strong
2024-05-06,002258,,14,60,115,strong
2024-05-06,300482,,14,95,115,strong
2024-05-06,002838,,14,77,115,strong
2024-05-06,300848,,14,93,115,strong
2024-05-06,688767,,14,65,115,strong
2024-05-06,600141,,13,88,115,strong
2024-05-06,000688,,14,68,115,strong
2024-05-07,001223,,14,58,115,strong
2024-05-07,605177,,13,82,115,strong
2024-05-07,600389,,14,90,115,strong
2024-05-07,600500,,14,64,115,strong
2024-05-07,000523,,14,64,115,strong
2024-05-07,600596,,14,90,115,strong
2024-05-07,002923,,14,63,115,strong
2024-05-07,688298,,14,65,115,strong
2024-05-07,002136,,14,94,115,strong
2024-05-07,002585,,14,58,115,strong
2024-05-07,002749,,14,90,115,strong
2024-05-07,600873,,13,91,115,strong
2024-05-07,002386,,14,64,115,strong
2024-05-07,300432,,14,60,115,strong
2024-05-07,600783,,14,94,115,strong
2024-05-07,300221,,13,51,115,strong
2024-05-07,002286,,13,63,115,strong
2024-05-07,600721,,14,63,115,strong
2024-05-07,002145,,14,80,115,strong
2024-05-07,002409,,14,84,115,strong
2024-05-07,002667,,13,59,115,strong
2024-05-07,002237,,14,62,115,strong
2024-05-07,002768,,14,89,115,strong
2024-05-07,600267,,14,63,115,strong
2024-05-07,600079,,14,89,115,strong
2024-05-07,002831,,13,87,115,strong
2024-05-07,300676,,13,60,115,strong
2024-05-07,601678,,14,65,115,strong
2024-05-07,688181,,14,62,115,strong
2024-05-07,600216,,14,93,115,strong
2024-05-07,600196,,14,63,115,strong
2024-05-07,300586,,13,91,115,strong
2024-05-07,605566,,14,62,115,strong
2024-05-07,002258,,14,60,115,strong
2024-05-07,300482,,14,95,115,strong
2024-05-07,002838,,14,94,115,strong
2024-05-07,300848,,14,92,115,strong
2024-05-07,688767,,14,95,115,strong
2024-05-07,000545,,13,63,115,strong
2024-05-08,001223,,14,58,115,strong
2024-05-08,600500,,14,64,115,strong
2024-05-08,688238,,13,61,115,strong
2024-05-08,000523,,14,64,115,strong
2024-05-08,002923,,14,90,115,strong
2024-05-08,600568,,14,73,115,strong
2024-05-08,002136,,14,91,115,strong
2024-05-08,688298,,14,65,115,strong
2024-05-08,002585,,14,58,115,strong
2024-05-08,688433,,14,59,115,strong
2024-05-08,002597,,13,93,115,strong
2024-05-08,688179,,14,81,115,strong
2024-05-08,002386,,14,74,115,strong
2024-05-08,600783,,14,80,115,strong
2024-05-08,300221,,14,52,115,strong
2024-05-08,002286,,13,63,115,strong
2024-05-08,600721,,14,60,115,strong
2024-05-08,002145,,14,75,115,strong
2024-05-08,300547,,13,75,115,strong
2024-05-08,688612,,14,53,115,strong
2024-05-08,688388,,14,59,115,strong
2024-05-08,600267,,14,60,115,strong
2024-05-08,301201,,14,62,115,strong
2024-05-08,688253,,14,93,115,strong
2024-05-08,600079,,13,78,115,strong
2024-05-08,300147,,13,61,115,strong
2024-05-08,002831,,13,87,115,strong
2024-05-08,300676,,13,62,115,strong
2024-05-08,688181,,14,64,115,strong
2024-05-08,600682,,14,62,115,strong
2024-05-08,600196,,14,60,115,strong
2024-05-08,300586,,13,93,115,strong
2024-05-08,605566,,14,64,115,strong
2024-05-08,300482,,14,95,115,strong
2024-05-08,300848,,13,93,115,strong
2024-05-08,002838,,14,91,115,strong
2024-05-08,000504,,13,61,115,strong
2024-05-08,688767,,13,94,115,strong
2024-05-08,000545,,14,61,115,strong
2024-05-08,605177,,13,92,115,strong
2024-05-08,002581,,14,85,115,strong
2024-05-08,300006,,13,61,115,strong
2024-05-09,300747,,14,82,115,strong
2024-05-09,600500,,14,71,115,strong
2024-05-09,002549,,14,59,115,strong
2024-05-09,688238,,14,64,115,strong
2024-05-09,000523,,14,71,115,strong
2024-05-09,002923,,14,91,115,strong
2024-05-09,600568,,14,75,115,strong
2024-05-09,688298,,14,65,115,strong
2024-05-09,688179,,14,79,115,strong
2024-05-09,000677,,14,57,115,strong
2024-05-09,600783,,14,78,115,strong
2024-05-09,600129,,13,88,115,strong
2024-05-09,002286,,14,93,115,strong
2024-05-09,600721,,14,61,115,strong
2024-05-09,002409,,12,82,115,strong
2024-05-09,688456,,14,88,115,strong
2024-05-09,000988,,13,51,115,strong
2024-05-09,600267,,13,90,115,strong
2024-05-09,301201,,14,64,115,strong
2024-05-09,688253,,14,86,115,strong
2024-05-09,600079,,13,84,115,strong
2024-05-09,600285,,13,88,115,strong
2024-05-09,300553,,14,58,115,strong
2024-05-09,300676,,13,61,115,strong
2024-05-09,688181,,14,64,115,strong
2024-05-09,600216,,13,90,115,strong
2024-05-09,600682,,14,64,115,strong
2024-05-09,600196,,14,61,115,strong
2024-05-09,300586,,13,93,115,strong
2024-05-09,605566,,14,94,115,strong
2024-05-09,300482,,14,89,115,strong
2024-05-09,300848,,14,94,115,strong
2024-05-09,300806,,13,59,115,strong
2024-05-09,000504,,13,63,115,strong
2024-05-09,688767,,13,94,115,strong
2024-05-09,603078,,14,60,115,strong
2024-05-09,605177,,14,92,115,strong
2024-05-09,002581,,14,82,115,strong
2024-05-09,300006,,14,64,115,strong
2024-05-10,002475,,13,82,115,strong
2024-05-10,002723,,14,58,115,strong
2024-05-10,600500,,14,72,115,strong
2024-05-10,688238,,13,54,115,strong
2024-05-10,000523,,14,65,115,strong
2024-05-10,002923,,14,87,115,strong
2024-05-10,600568,,14,72,115,strong
2024-05-10,688298,,14,65,115,strong
2024-05-10,603565,,13,61,115,strong
2024-05-10,603993,,14,59,115,strong
2024-05-10,000582,,13,59,115,strong
2024-05-10,300741,,14,84,115,strong
2024-05-10,301047,,13,84,115,strong
2024-05-10,600298,,14,60,115,strong
2024-05-10,600783,,13,87,115,strong
2024-05-10,002286,,14,88,115,strong
2024-05-10,600721,,14,63,115,strong
2024-05-10,002303,,14,61,115,strong
2024-05-10,002463,,13,52,115,strong
2024-05-10,301201,,14,61,115,strong
2024-05-10,688253,,14,86,115,strong
2024-05-10,600982,,13,66,115,strong
2024-05-10,600079,,12,80,115,strong
2024-05-10,002078,,13,63,115,strong
2024-05-10,300147,,13,54,115,strong
2024-05-10,300676,,14,56,115,strong
2024-05-10,301196,,14,82,115,strong
2024-05-10,300497,,14,84,115,strong
2024-05-10,688181,,14,64,115,strong
2024-05-10,600216,,14,93,115,strong
2024-05-10,600682,,13,60,115,strong
2024-05-10,600196,,14,63,115,strong
2024-05-10,300586,,14,84,115,strong
2024-05-10,605566,,14,88,115,strong
2024-05-10,002695,,14,58,115,strong
2024-05-10,300482,,14,89,115,strong
2024-05-10,000990,,13,89,115,strong
2024-05-10,000593,,14,63,115,strong
2024-05-10,688767,,13,94,115,strong
2024-05-10,605177,,14,73,115,strong
2024-05-10,601138,,13,82,115,strong
2024-05-10,300006,,14,55,115,strong
2024-05-13,600487,,14,90,115,strong
2024-05-13,002723,,14,54,115,strong
2024-05-13,600500,,14,70,115,strong
2024-05-13,600195,,14,59,115,strong
2024-05-13,000523,,14,62,115,strong
2024-05-13,002923,,14,88,115,strong
2024-05-13,000993,,14,91,115,strong
2024-05-13,603565,,13,64,115,strong
2024-05-13,688298,,13,88,115,strong
2024-05-13,600522,,13,87,115,strong
2024-05-13,603993,,14,60,115,strong
2024-05-13,000582,,13,60,115,strong
2024-05-13,002317,,14,53,115,strong
2024-05-13,600129,,13,88,115,strong
2024-05-13,002286,,14,88,115,strong
2024-05-13,600721,,14,58,115,strong
2024-05-13,002463,,13,53,115,strong
2024-05-13,688253,,14,87,115,strong
2024-05-13,600982,,13,68,115,strong
2024-05-13,600079,,13,74,115,strong
2024-05-13,002078,,13,63,115,strong
2024-05-13,300147,,14,53,115,strong
2024-05-13,301196,,14,84,115,strong
2024-05-13,688181,,13,55,115,strong
2024-05-13,600216,,13,87,115,strong
2024-05-13,002007,,13,58,115,strong
2024-05-13,600196,,14,88,115,strong
2024-05-13,300586,,14,69,115,strong
2024-05-13,605566,,14,86,115,strong
2024-05-13,002695,,14,54,115,strong
2024-05-13,600869,,13,79,115,strong
2024-05-13,300482,,14,89,115,strong
2024-05-13,601899,,14,60,115,strong
2024-05-13,688767,,13,88,115,strong
2024-05-13,000593,,14,64,115,strong
2024-05-13,600237,,14,52,115,strong
2024-05-13,605177,,13,56,115,strong
2024-05-14,002723,,14,55,115,strong
2024-05-14,600500,,14,63,115,strong
2024-05-14,600195,,14,54,115,strong
2024-05-14,000523,,14,63,115,strong
2024-05-14,688238,,13,76,115,strong
2024-05-14,002923,,14,87,115,strong
2024-05-14,603718,,14,54,115,strong
2024-05-14,688298,,13,88,115,strong
2024-05-14,603993,,14,59,115,strong
2024-05-14,688179,,14,57,115,strong
2024-05-14,301047,,14,82,115,strong
2024-05-14,600129,,13,89,115,strong
2024-05-14,603439,,14,92,115,strong
2024-05-14,002286,,14,87,115,strong
2024-05-14,600721,,14,84,115,strong
2024-05-14,603979,,13,58,115,strong
2024-05-14,002385,,14,60,115,strong
2024-05-14,688253,,14,86,115,strong
2024-05-14,600079,,13,69,115,strong
2024-05-14,002078,,13,63,115,strong
2024-05-14,300147,,14,81,115,strong
2024-05-14,301196,,14,85,115,strong
2024-05-14,688181,,13,57,115,strong
2024-05-14,600216,,12,85,115,strong
2024-05-14,002007,,13,89,115,strong
2024-05-14,600196,,14,87,115,strong
2024-05-14,300586,,14,62,115,strong
2024-05-14,605566,,14,88,115,strong
2024-05-14,002695,,14,70,115,strong
2024-05-14,688526,,14,65,115,strong
2024-05-14,300482,,14,89,115,strong
2024-05-14,601899,,13,58,115,strong
2024-05-14,688767,,13,88,115,strong
2024-05-14,000593,,14,63,115,strong
2024-05-14,601138,,13,60,115,strong
2024-05-15,002723,,14,67,115,strong
2024-05-15,600500,,14,61,115,strong
2024-05-15,600195,,14,55,115,strong
2024-05-15,000523,,14,62,115,strong
2024-05-15,002923,,13,77,115,strong
2024-05-15,600708,,14,60,115,strong
2024-05-15,688298,,14,89,115,strong
2024-05-15,600376,,14,61,115,strong
2024-05-15,600572,,13,71,115,strong
2024-05-15,300741,,14,84,115,strong
2024-05-15,002567,,14,82,115,strong
2024-05-15,600129,,13,87,115,strong
2024-05-15,002286,,13,79,115,strong
2024-05-15,600721,,14,76,115,strong
2024-05-15,002303,,14,58,115,strong
2024-05-15,002385,,14,55,115,strong
2024-05-15,002262,,14,59,115,strong
2024-05-15,688253,,14,84,115,strong
2024-05-15,600079,,14,64,115,strong
2024-05-15,002078,,13,63,115,strong
2024-05-15,300147,,14,71,115,strong
2024-05-15,300676,,13,83,115,strong
2024-05-15,301196,,14,86,115,strong
2024-05-15,300497,,14,84,115,strong
2024-05-15,688181,,12,56,115,strong
2024-05-15,001979,,14,89,115,strong
2024-05-15,002007,,13,78,115,strong
2024-05-15,600196,,14,82,115,strong
2024-05-15,300586,,14,58,115,strong
2024-05-15,605566,,14,88,115,strong
2024-05-15,002695,,14,68,115,strong
2024-05-15,300482,,14,89,115,strong
2024-05-15,603682,,13,63,115,strong
2024-05-15,000990,,13,83,115,strong
2024-05-15,688767,,13,88,115,strong
2024-05-15,000593,,14,57,115,strong
2024-05-16,002723,,13,64,115,strong
2024-05-16,600500,,14,59,115,strong
2024-05-16,600195,,14,54,115,strong
2024-05-16,000523,,14,61,115,strong
2024-05-16,600708,,13,72,115,strong
2024-05-16,688298,,14,84,115,strong
2024-05-16,600376,,14,76,115,strong
2024-05-16,002897,,13,85,115,strong
2024-05-16,600572,,13,63,115,strong
2024-05-16,600522,,14,86,115,strong
2024-05-16,300741,,14,74,115,strong
2024-05-16,002567,,14,82,115,strong
2024-05-16,600255,,13,57,115,strong
2024-05-16,600783,,14,63,115,strong
2024-05-16,600129,,13,81,115,strong
2024-05-16,002286,,14,74,115,strong
2024-05-16,002303,,14,58,115,strong
2024-05-16,002385,,14,54,115,strong
2024-05-16,688253,,14,83,115,strong
2024-05-16,300147,,13,63,115,strong
2024-05-16,300676,,14,83,115,strong
2024-05-16,301196,,14,83,115,strong
2024-05-16,300497,,14,85,115,strong
2024-05-16,001979,,14,89,115,strong
2024-05-16,601137,,13,61,115,strong
2024-05-16,002007,,13,69,115,strong
2024-05-16,600869,,13,76,115,strong
2024-05-16,300586,,14,58,115,strong
2024-05-16,605566,,13,78,115,strong
2024-05-16,002695,,14,67,115,strong
2024-05-16,300482,,14,84,115,strong
2024-05-16,603682,,14,83,115,strong
2024-05-16,000838,,13,64,115,strong
2024-05-16,000990,,12,78,115,strong
2024-05-16,688767,,13,80,115,strong
2024-05-17,002723,,13,62,115,strong
2024-05-17,600500,,14,55,115,strong
2024-05-17,001268,,13,79,115,strong
2024-05-17,000523,,14,56,115,strong
2024-05-17,600195,,14,58,115,strong
2024-05-17,600708,,14,76,115,strong
2024-05-17,600376,,14,82,115,strong
2024-05-17,002897,,13,87,115,strong
2024-05-17,600522,,14,88,115,strong
2024-05-17,600255,,13,59,115,strong
2024-05-17,002286,,14,65,115,strong
2024-05-17,002385,,14,52,115,strong
2024-05-17,301029,,13,56,115,strong
2024-05-17,002937,,14,69,115,strong
2024-05-17,300680,,13,66,115,strong
2024-05-17,301196,,14,71,115,strong
2024-05-17,688181,,14,68,115,strong
2024-05-17,001979,,14,95,115,strong
2024-05-17,600869,,14,72,115,strong
2024-05-17,300586,,14,58,115,strong
2024-05-17,605566,,13,77,115,strong
2024-05-17,600352,,13,67,115,strong
2024-05-17,300159,,13,78,115,strong
2024-05-17,002695,,14,62,115,strong
2024-05-17,300848,,13,62,115,strong
2024-05-17,000838,,13,64,115,strong
2024-05-17,688526,,14,61,115,strong
2024-05-20,002723,,13,64,115,strong
2024-05-20,600500,,14,55,115,strong
2024-05-20,600195,,14,93,115,strong
2024-05-20,000523,,14,56,115,strong
2024-05-20,001268,,13,74,115,strong
2024-05-20,603717,,13,89,115,strong
2024-05-20,600708,,14,77,115,strong
2024-05-20,600376,,14,83,115,strong
2024-05-20,002360,,13,63,115,strong
2024-05-20,002897,,13,91,115,strong
2024-05-20,002299,,13,90,115,strong
2024-05-20,002157,,13,53,115,strong
2024-05-20,600522,,13,85,115,strong
2024-05-20,000876,,13,90,115,strong
2024-05-20,002567,,14,91,115,strong
2024-05-20,600255,,13,64,115,strong
2024-05-20,002286,,14,61,115,strong
2024-05-20,000048,,14,61,115,strong
2024-05-20,002385,,14,63,115,strong
2024-05-20,002831,,12,54,115,strong
2024-05-20,301196,,14,63,115,strong
2024-05-20,688181,,14,58,115,strong
2024-05-20,001979,,14,89,115,strong
2024-05-20,688526,,14,81,115,strong
2024-05-20,300586,,14,58,115,strong
2024-05-20,605566,,13,69,115,strong
2024-05-20,600352,,13,63,115,strong
2024-05-20,600869,,14,64,115,strong
2024-05-20,603682,,13,80,115,strong
2024-05-20,300848,,13,57,115,strong
2024-05-20,002683,,13,93,115,strong
2024-05-20,002695,,14,61,115,strong
2024-05-20,300999,,13,84,115,strong
2024-05-20,002458,,14,61,115,strong
2024-05-21,002723,,14,60,115,strong
2024-05-21,600195,,14,94,115,strong
2024-05-21,000523,,14,55,115,strong
2024-05-21,603717,,14,92,115,strong
2024-05-21,600708,,14,76,115,strong
2024-05-21,600376,,14,82,115,strong
2024-05-21,002360,,14,61,115,strong
2024-05-21,002897,,13,89,115,strong
2024-05-21,002299,,13,92,115,strong
2024-05-21,600522,,14,84,115,strong
2024-05-21,002157,,13,62,115,strong
2024-05-21,000876,,13,92,115,strong
2024-05-21,300741,,14,63,115,strong
2024-05-21,002567,,14,93,115,strong
2024-05-21,600255,,13,55,115,strong
2024-05-21,002286,,14,58,115,strong
2024-05-21,000048,,14,63,115,strong
2024-05-21,002303,,14,53,115,strong
2024-05-21,002385,,14,64,115,strong
